system,query_id,fold_key,query_index,task_index,telemetry_date,ground_truth,object_id,base_rank,base_score,label,rank_recip,rank_log,anomaly_score,metric_score,log_score,trace_score,change_score,degree_in,degree_out,degree_total,is_isolated,member_count,member_log,incoming_mass,topological_mass,has_earliest,earliest_offset,noise_local_noise,noise_resonance_mass,noise_source_signal,noise_reverb_mass,noise_unexplained_residual,noise_collapse_gain,noise_collapse_recovery_score,noise_exclusive_explanation,noise_temporal_source_score,noise_multi_lead_consistency,noise_hotspot_bias,noise_root_source_score,structure_upstream_context,structure_downstream_context,structure_temporal_lead,structure_mechanism_focus,structure_propagation_signature,structure_source_likelihood,structure_symptom_likelihood,structure_structural_uniqueness,structure_propagation_role_score,structure_hard_negative_resistance,structure_multi_view_consistency,structure_topological_eccentricity,structure_structural_score,delay_source_time_consistency,delay_average_delay_gain,delay_observer_coverage,delay_reverse_penalty,beam_beamformed_explanation,beam_directional_focus,beam_offbeam_penalty,beam_mechanism_coherence,subspace_local_residual_source_energy,subspace_sector_source_ratio,subspace_sector_reverb_ratio,subspace_residual_distinctiveness,subspace_local_common_mode_alignment,subspace_replaceability,subspace_sector_size,mask_gated_reverb_penalty,mask_source_protection,mask_replaceability_penalty,mask_local_hub_pressure,reason_cpu,reason_memory,reason_disk,reason_db,reason_network,reason_process,prefix_tomcat,prefix_mg,prefix_ig,prefix_apache,prefix_mysql,prefix_redis,prefix_servicetest,prefix_node,prefix_adservice,prefix_frontend,prefix_checkoutservice,prefix_shippingservice,prefix_paymentservice,prefix_recommendationservice,prefix_emailservice,prefix_currencyservice,prefix_productcatalogservice,prefix_cartservice
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,tomcat04,14,0.011485,0,0.07142857142857142,2.70805020110221,1.0,1.0,0.37735849056603776,0.0,0.0,7.0,3.0,10.0,0.0,1.0,0.6931471805599453,5.114856271701634,2.3145260463297266,1.0,-0.03194444444444444,1.0,0.556912,0.904439,0.154302,0.845698,0.500225,1.0,0.0,0.6,0.084567,0.556231,0.672095,0.758906,0.851874,0.6,0.407899,0.939057,0.704847,0.984548,0.99816,0.489317,0.914772,0.658661,0.75,0.276061,0.876218,0.557312,0.375,0.533186,0.463346,0.524267,0.5,0.4375,0.0,0.0,1.0,0.880931,1.0,0.999707,0.5,1.0,0.844346,0.999839,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,redis01,15,0.006151,0,0.06666666666666667,2.772588722239781,0.9056603773584906,1.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,1.0,0.6931471805599453,5.834113850915636,0.5032052916127455,1.0,0.0,0.90566,0.129067,0.715441,0.388936,0.611064,0.195963,1.0,0.0,0.25,0.012174,0.150358,0.392261,0.865625,0.555623,0.25,0.48288,0.878236,0.525058,0.927913,0.999635,0.25075,0.757638,0.629281,0.678571,0.183079,1.0,0.0,0.125,1.0,0.281818,1.0,0.5,1.0,0.0,0.0,1.0,0.092153,1.0,0.0,0.166667,0.778649,0.471664,0.45,0.769321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,mg01,16,-0.110816,0,0.0625,2.833213344056216,0.9056603773584906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.90566,0.0,0.382504,0.0,1.0,0.132727,0.0,0.0,0.0,0.109562,0.818182,0.13458,0.0,0.0,0.0,0.12167,0.538593,0.031363,0.171628,0.901454,0.2236,0.834798,0.083319,0.0,0.081807,0.0,0.0,0.0,0.0,0.134964,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.043023,0.055462,0.0,0.057058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,servicetest8,17,-0.119907,0,0.058823529411764705,2.8903717578961645,0.31508172765102604,0.5251362127517101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.315082,0.0,0.382504,0.0,1.0,0.064899,0.0,0.0,0.0,0.109562,0.818182,0.042185,0.0,0.0,0.0,0.62439,0.282835,0.092284,0.171628,0.901454,0.165515,0.834798,0.20195,0.0,0.142098,0.0,0.0,0.0,0.0,0.046954,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.047925,0.027119,0.0,0.057058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,dockera1,18,-0.126897,0,0.05555555555555555,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.109562,0.636364,0.011444,0.0,0.0,0.0,0.62439,0.0,0.0,0.171628,0.901454,0.10128,0.834798,0.0,0.0,0.048567,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,dockera2,19,-0.126897,0,0.05263157894736842,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.109562,0.636364,0.011444,0.0,0.0,0.0,0.62439,0.0,0.0,0.171628,0.901454,0.10128,0.834798,0.0,0.0,0.048567,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,dockerb1,20,-0.126897,0,0.05,3.044522437723423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.109562,0.636364,0.011444,0.0,0.0,0.0,0.62439,0.0,0.0,0.171628,0.901454,0.10128,0.834798,0.0,0.0,0.048567,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,dockerb2,21,-0.126897,0,0.047619047619047616,3.091042453358316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.109562,0.636364,0.011444,0.0,0.0,0.0,0.62439,0.0,0.0,0.171628,0.901454,0.10128,0.834798,0.0,0.0,0.048567,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,tomcat01,22,-0.140363,0,0.045454545454545456,3.1354942159291497,1.0,1.0,0.37735849056603776,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,-0.035,1.0,0.0,0.382504,0.0,1.0,0.143562,0.0,0.0,0.0,0.109562,1.0,0.129282,0.0,0.0,0.0,0.273186,0.538593,0.07587,0.171628,0.901454,0.2236,0.834798,0.187461,0.0,0.127583,0.0,0.0,0.0,0.0,0.149023,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.093716,0.059989,0.0,0.114116,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,servicetest5,23,-0.146785,0,0.043478260869565216,3.1780538303479458,0.16799487070090838,0.27999145116818064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.167995,0.0,0.382504,0.0,1.0,0.048007,0.0,0.0,0.0,0.109562,0.818182,0.019174,0.0,0.0,0.0,0.62439,0.150802,0.049067,0.171628,0.901454,0.135528,0.834798,0.105834,0.0,0.098144,0.0,0.0,0.0,0.0,0.025035,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.049146,0.02006,0.0,0.057058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,servicetest6,24,-0.157642,0,0.041666666666666664,3.2188758248682006,0.10810020395937642,0.18016700659896073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.1081,0.0,0.382504,0.0,1.0,0.041128,0.0,0.0,0.0,0.109562,0.818182,0.009803,0.0,0.0,0.0,0.62439,0.097037,0.031537,0.171628,0.901454,0.123318,0.834798,0.067613,0.0,0.080391,0.0,0.0,0.0,0.0,0.016109,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.049643,0.017186,0.0,0.057058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,servicetest7,25,-0.15887,0,0.04,3.258096538021482,0.10130872451614739,0.16884787419357897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.101309,0.0,0.382504,0.0,1.0,0.040348,0.0,0.0,0.0,0.109562,0.818182,0.008741,0.0,0.0,0.0,0.62439,0.09094,0.029552,0.171628,0.901454,0.121933,0.834798,0.063313,0.0,0.078384,0.0,0.0,0.0,0.0,0.015097,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0497,0.01686,0.0,0.057058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,servicetest4,26,-0.162749,0,0.038461538461538464,3.295836866004329,0.07983106492373698,0.133051774872895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.079831,0.0,0.382504,0.0,1.0,0.037881,0.0,0.0,0.0,0.109562,0.818182,0.00538,0.0,0.0,0.0,0.62439,0.071661,0.023277,0.171628,0.901454,0.117555,0.834798,0.04976,0.0,0.072042,0.0,0.0,0.0,0.0,0.011897,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.049878,0.015829,0.0,0.057058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,servicetest3,27,-0.163902,0,0.037037037037037035,3.332204510175204,0.07344084782551637,0.12240141304252729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.073441,0.0,0.382504,0.0,1.0,0.037147,0.0,0.0,0.0,0.109562,0.818182,0.004381,0.0,0.0,0.0,0.62439,0.065925,0.021411,0.171628,0.901454,0.116252,0.834798,0.045741,0.0,0.070157,0.0,0.0,0.0,0.0,0.010944,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.049931,0.015522,0.0,0.057058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,servicetest2,28,-0.168945,0,0.03571428571428571,3.367295829986474,0.045440210926549235,0.07573368487758206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.04544,0.0,0.382504,0.0,1.0,0.033931,0.0,0.0,0.0,0.109562,0.818182,0.0,0.0,0.0,0.0,0.62439,0.04079,0.01324,0.171628,0.901454,0.110544,0.834798,0.028205,0.0,0.06191,0.0,0.0,0.0,0.0,0.006772,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.050164,0.014179,0.0,0.057058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:65:task_7:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,65,task_7,2021_03_10,IG02,servicetest9,29,-0.172012,0,0.034482758620689655,3.4011973816621555,0.11713271884016475,0.19522119806694127,0.0,0.0,0.0,4.0,4.0,8.0,0.0,1.0,0.6931471805599453,2.997723552861469,3.3145260463297266,1.0,0.0,0.117133,0.641777,0.0,1.0,0.0,0.584329,1.0,0.0,0.75,0.109562,0.439301,0.37477,0.444781,0.914947,0.75,0.62439,0.65206,0.772055,0.958577,0.879972,0.502765,0.958163,0.622334,0.857143,0.304747,0.541279,0.0,0.5,0.0,0.3632,0.429012,0.5,0.459149,0.0,0.0,1.0,0.011951,1.0,0.618751,0.666667,0.977793,0.414174,0.790313,0.72523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,ig01,1,0.724551,0,1.0,0.6931471805599453,0.9056603773584906,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.6931471805599453,0.0,1.9910857670811342,1.0,0.0,0.90566,0.510695,0.239644,0.384736,0.615264,0.470263,1.0,0.922618,1.0,1.0,0.249834,0.677611,0.0,0.549623,1.0,0.31316,0.729826,0.885441,0.0,0.831572,0.826983,0.0,0.469005,1.0,1.0,1.0,0.0,0.5,0.0,0.616488,0.775,0.5,0.800403,0.0,0.0,1.0,0.073499,1.0,0.0,0.666667,0.170481,0.684687,0.45,0.054187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,tomcat02,2,0.617576,0,0.5,1.0986122886681096,1.0,1.0,0.37735849056603776,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.6931471805599453,0.0,4.314526046329727,1.0,-0.0763888888888889,1.0,1.0,0.319396,0.172581,0.827419,0.881784,1.0,1.0,1.0,1.0,0.662485,1.0,0.0,0.952791,1.0,0.166922,1.0,0.945985,0.207351,0.781256,1.0,0.807185,0.513977,1.0,0.811486,0.794854,0.816318,0.625,0.0,1.0,0.784028,0.5,0.853662,0.0,0.0,1.0,0.817726,1.0,0.999042,0.833333,0.551895,1.0,0.999473,0.435507,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,mysql02,3,0.612534,0,0.3333333333333333,1.3862943611198906,0.9056603773584828,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.6931471805599453,0.0,4.114856271701642,1.0,0.0,0.90566,0.847055,0.137123,0.650618,0.349382,1.0,0.91073,0.315713,0.666667,0.703187,0.362698,0.843591,0.0,0.757248,0.666667,1.0,0.863787,1.0,0.182499,0.794246,0.778998,0.593409,1.0,1.0,0.951285,0.759832,0.0,1.0,0.0,0.738371,0.650131,0.5,0.536809,0.0,0.0,1.0,0.24342,1.0,0.0,1.0,0.157033,0.944447,0.45,0.154413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,mysql01,4,0.388915,0,0.25,1.6094379124341003,0.9024346575374607,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.6931471805599453,0.9056603773584906,1.0886511095436735,1.0,0.0,0.902435,0.279229,0.53458,0.281481,0.718519,0.30869,1.0,0.0,1.0,0.109562,0.157353,0.489344,0.134375,0.400684,1.0,0.793283,0.649945,0.934278,0.548677,0.547474,0.490641,0.527844,0.714238,0.964286,0.638511,1.0,0.0,0.375,0.0,0.390202,0.7,0.5,0.705357,0.0,0.0,1.0,0.268954,1.0,0.0,0.5,0.399825,0.645874,0.45,0.362792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,apache02,5,0.366168,0,0.2,1.791759469228055,0.9056603773584906,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6931471805599453,1.9910857670811342,0.0,1.0,0.0,0.90566,0.0,1.0,0.0,1.0,0.119725,0.0,0.142735,1.0,0.109562,0.0,0.408155,0.295423,0.0,1.0,0.446935,0.538593,0.744827,0.431229,0.79011,0.325533,0.649928,0.437465,0.857143,0.557195,0.0,0.0,0.0,0.0,0.134964,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.231217,0.050029,0.0,0.263854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,ig02,6,0.199642,1,0.16666666666666666,1.9459101490553132,0.9056603773584906,1.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,1.0,0.6931471805599453,1.1864027981444885,4.337319142528382,1.0,0.0,0.90566,0.904114,0.382849,0.613939,0.386061,0.866221,1.0,0.0,0.75,0.109562,0.434425,0.782962,0.17603,0.798187,0.75,0.415265,0.898734,0.805507,0.882302,0.040305,0.52645,1.0,0.645924,0.928571,0.169252,0.694186,0.0,0.75,0.0,0.898523,0.689388,0.5,0.804674,0.0,0.0,1.0,0.188061,1.0,0.042876,1.0,0.431342,0.758239,0.473582,0.457125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,servicetest10,7,0.113848,0,0.14285714285714285,2.0794415416798357,0.2807424207860056,0.4679040346433426,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.6931471805599453,0.9056603773584828,3.8341138509156365,1.0,0.0,0.280742,0.775047,0.0,1.0,0.0,0.872022,0.90595,0.0,0.666667,0.109562,0.398381,0.543719,0.134375,0.8467,0.666667,0.62439,0.687896,0.781454,0.853781,0.158376,0.486874,0.862514,0.644127,0.964286,0.213184,0.723662,0.0,0.875,0.0,0.639957,0.730209,0.5,0.601741,0.0,0.0,1.0,0.033527,1.0,0.0,1.0,0.388883,0.76442,0.45,0.415469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,redis02,8,0.112417,0,0.125,2.1972245773362196,0.5032052916127455,0.8386754860212426,0.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,0.6931471805599453,6.739774228274126,0.0,1.0,0.0,0.503205,0.0,1.0,0.0,1.0,0.079281,0.0,0.925263,0.25,0.021912,0.0,0.372592,1.0,0.0,0.25,0.434335,0.451705,0.336094,0.650267,1.0,0.0,0.649928,0.301368,0.642857,0.15671,0.0,0.0,0.0,0.875,0.074989,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.415198,0.033129,0.0,0.461295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,tomcat03,9,0.11058,0,0.1111111111111111,2.302585092994046,1.0,1.0,0.37735849056603776,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.6931471805599453,1.0,3.3145260463297266,1.0,-0.075,1.0,0.746291,0.608627,0.165726,0.834274,0.702052,1.0,0.0,0.6,0.101355,0.621119,0.769781,0.148373,0.914947,0.6,0.069015,0.977147,0.679598,0.968312,0.0,0.515435,0.958163,0.41744,0.964286,0.0,0.749808,1.0,0.5,0.064586,0.759612,0.732079,0.5,0.803689,0.0,0.0,1.0,0.889087,1.0,1.0,0.666667,0.806728,0.883987,1.0,0.738833,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,servicetest1,10,0.070388,0,0.1,2.3978952727983707,0.057176680633628255,0.09529446772271376,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.6931471805599453,1.8080950348959512,1.0314744289100453,1.0,0.0,0.057177,0.264563,0.0,1.0,0.0,0.191216,1.0,0.0,1.0,0.109562,0.156598,0.136721,0.268272,0.56946,1.0,0.62439,0.380548,0.791632,0.707879,0.46039,0.447352,0.848497,0.433962,0.928571,0.346854,1.0,0.0,0.25,0.0,0.169728,0.775,0.5,0.800403,0.0,0.0,1.0,0.141399,1.0,0.0,0.333333,0.528194,0.520507,0.45,0.469084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,mg02,11,0.065533,0,0.09090909090909091,2.4849066497880004,0.9056603773584906,1.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,1.0,0.6931471805599453,2.092063175502979,3.4316587651698915,1.0,0.0,0.90566,0.671821,0.458053,0.596727,0.403273,0.70341,1.0,0.0,0.75,0.109562,0.398381,0.664248,0.310406,0.757825,0.75,0.0,0.884587,0.665371,0.869656,0.497071,0.512059,0.984597,0.331739,0.892857,0.142102,0.633023,0.0,0.625,0.0,0.728157,0.687265,0.5,0.857644,0.0,0.0,1.0,0.0,1.0,0.199338,0.833333,0.625977,0.554506,0.559636,0.537595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:66:task_5:IG02:2021-03-10 22:03:00,Bank:IG02:2021-03-10 22:03:00,66,task_5,2021_03_10,IG02,apache01,12,0.036417,0,0.08333333333333333,2.5649493574615367,0.9056603773584906,1.0,0.0,0.0,0.0,8.0,2.0,10.0,0.0,1.0,0.6931471805599453,6.114856271701634,1.4088656689712362,1.0,0.0,0.90566,0.361361,0.559925,0.544468,0.455532,0.337105,1.0,0.0,0.4,0.0,0.278654,0.459842,0.907279,0.777811,0.4,0.682289,0.923852,0.683505,1.0,0.999802,0.383805,0.848497,0.82943,0.714286,0.278808,1.0,0.0,0.25,0.875,0.452185,0.85,0.5,0.8125,0.0,0.0,1.0,0.157944,1.0,0.0,0.333333,0.72973,0.586846,0.45,0.785108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
